id,date,time,country,nearest_places,hazard_type,landslide_type,trigger,storm_name,fatalities,injuries,source_name,source_link,comments,location_description,location_accuracy,landslide_size,photos_link,cat_src,cat_id,countryname,near,distance,adminname1,adminname2,population,countrycode,continentcode,key,version,tstamp,changeset_id,latitude,longitude,geolocation
6853,03/09/2015,afternoon,,US 231 between KY 136  and KY 1737,landslide,Landslide,Rain,,0,0,Ohio County Monitor,http://www.ocmonitor.com/2015/03/10/us-231-reduced-to-one-lane-due-to-landslide/,"Traffic is restricted to one lane near the 15 mile marker in Hartford, where a landside has damaged a section of the northbound lane. This is along US 231 between KY 136/Livermore Road  and KY 1737/Silver Beach Road, north of Hartford.",Below_road,Known_within_1km,Medium,http://wfie.images.worldnow.com/images/6974451_G.jpg,glc,6853,United States,Hartford,3.14055,Kentucky,obe,2672,US,NA,D9R9VY2B0h,2,Sun Mar 22 2015 22:24:11 GMT+0000 (UTC),908498860,37.477400000000003,-86.922499999999999,"(37.477400000000003, -86.922499999999999)"
6843,03/09/2015,,,KY 7 at mile point 8,landslide,Mudslide,Unknown,,0,0,WKYT,http://www.wkyt.com/wymt/home/headlines/Mudslide-cleanup-ongoing-in-Knott-County-295503261.html,Officials at Kentucky Transportation Cabinet District 12 tell WYMT the mudslide on KY 7 at mile point 8 has been cleared and both lanes of the road are open.,Above_road,Known_within_25km,Medium,,glc,6843,United States,West Liberty,5.64478,Kentucky,obe,3435,US,NA,D99S1wwK3D,2,Sun Mar 22 2015 18:59:49 GMT+0000 (UTC),1934757731,37.416400000000003,-82.7851,"(37.416400000000003, -82.7851)"
6845,03/07/2015,afternoon,,U.S. 23 Business near the Country Cabin,landslide,Mudslide,Rain,,0,0,TriCities,http://www.tricities.com/news/section-of-u-s-business-closed-in-wise-county-due/article_afd1e7bc-c506-11e4-936b-cfc6c0fb868b.html,"Wise County Emergency Management reported that the highway between the town of Appalachia and Norton is closed due to a mudslide. It was reported closed about 3 p.m. today. The scene is near the Country Cabin, authorities said.",Above_road,Known_within_10km,Medium,"http://bloximages.newyork1.vip.townnews.com/tricities.com/content/tncms/assets/v3/editorial/b/db/bdb2511e-c510-11e4-9528-a7e2dedd1874/54fb6d66a27d9.image.jpg,http://wjhl.images.worldnow.com/images/6932239_G.jpeg",glc,6845,United States,Big Stone Gap,4.51597,Virginia,obe,5614,US,NA,D9L0oCaB0h,1,Sun Mar 22 2015 19:34:46 GMT+0000 (UTC),2840903108,36.918599999999998,-82.7256,"(36.918599999999998, -82.7256)"
6831,03/06/2015,morning,,33 Winford Mine,landslide,Mudslide,Snowfall_snowmelt,,0,0,WBIR,http://www.wbir.com/story/news/local/2015/03/06/mudslide-washes-away-main-road-of-ky-town/24500081/,"The source of the mud and water is the 33 Winford Mine, an abandoned coal mine that hasn't been used since the mid 1980s. It was once owned by U.S. Steel and Arch Coal, but the property now belongs to a company called NRP.",Mine_construction,Known_within_5km,Medium,"http://www.gannett-cdn.com/-mm-/f7d85f610c6fec9e25cd9504d72dbb25dd375661/c=1-0-959-720&r=x404&c=534x401/local/-/media/2015/03/06/WBIR/WBIR/635612472972935721-lynch-damage-1.jpg,http://loweb.htl.dc.publicus.com/apps/pbcsi.dll/storyimage/LO/20150306/news/303069986/AR/0/AR-303069986.jpg",glc,6831,United States,Cumberland,7.52192,Kentucky,obe,2237,US,NA,hJ81M4zK-S,2,Sun Mar 22 2015 21:12:47 GMT+0000 (UTC),2474014406,36.982199999999999,-82.8934,"(36.982199999999999, -82.8934)"
6903,03/06/2015,,,Huntleyville,landslide,Mudslide,Rain,,0,0,WYMT,http://www.wkyt.com/wymt/home/headlines/Martin-county-homeowner-faces-thousands-in-repairs-after-mudslide-296976331.html,"""The back side of the house is busted,"" said homeowner Doyle Maynard. ""It moved the house off it's foundation quite a ways and the floors are all buckled underneath it.""",Above_road,Known_within_50km,Medium,,glc,6903,United States,Inez,7.14177,Kentucky,obe,717,US,NA,D5Dm7Y8lMM,1,Fri May 15 2015 22:34:57 GMT+0000 (UTC),1518493058,37.9176,-82.489500000000007,"(37.9176, -82.489500000000007)"
6838,03/05/2015,afternoon,,Wise County,landslide,Landslide,Rain,,0,0,WYCB,http://www.wcyb.com/news/Landslide-destroys-Wise-County-home/31658168,Hamilton's mother-in-law and kids were at their home when debris from a landslide came crashing inside.,Natural_slope,Known_within_50km,Small,http://www.wcyb.com/image/view/-/31658874/medRes/1/-/maxh/360/maxw/640/-/nxcjfp/-/WISE-CO-HOUSE-jpg.jpg,glc,6838,United States,Wise,2.94501,Virginia,obe,3286,US,NA,sGaKX3Gm0S,1,Fri Mar 20 2015 22:09:49 GMT+0000 (UTC),92027091,36.997199999999999,-82.555999999999997,"(36.997199999999999, -82.555999999999997)"
6837,03/05/2015,night,,Loudenville Road,landslide,Mudslide,Rain,,0,0,WTOV,http://www.wtov9.com/shared/news/features/top-stories/stories/wtov_mudslide-causes-power-outages-cameron-area-7909.shtml,"Crews are responding to a mudslide that took place overnight in the Cameron area. Marshall County Emergency Management Director Tom Hart says the mudslide caused some power outages and a water line break along Loudenville Road. Workers are repairing the water line, but AEP will have to replace an electric pole and does not have a restoration time at this point. Stick with NEWS9 and WTOV9.com for the latest.",Below_road,Known_within_5km,Medium,,glc,6837,United States,Moundsville,16.238109999999999,West Virginia,obe,9318,US,NA,hGLRr1JF0D,2,Fri Mar 20 2015 21:43:07 GMT+0000 (UTC),71322053,39.838000000000001,-80.606099999999998,"(39.838000000000001, -80.606099999999998)"
6836,03/05/2015,morning,,McAlpin Road,landslide,Mudslide,Rain,,0,0,WVNS,http://www.wvnstv.com/story/28273714/severe-weather-causes-dangerous-driving-conditions-after-a-mudslide-is-reported-in-raleigh-county,"Near the town of Sophia, drivers were even faced with an emergency scene after a mudslide was reported on McAlpin Road.  Raleigh County Emergency Dispatchers said the call came in just before 5 on Thursday morning.  Dispatchers said the mudslide is weather related. Dispatchers said crews with the Division of Highways, Sophia area and Sophia City Fire Departments responded. Dispatchers said no one injuries were reported.",Above_road,Known_within_5km,Small,http://wvns.images.worldnow.com/images/6912523_G.jpg,glc,6836,United States,Sophia,2.71773,West Virginia,obe,1344,US,NA,s9Ue5aJm-D,2,Fri Mar 20 2015 21:24:42 GMT+0000 (UTC),119003710,37.702800000000003,-81.256500000000003,"(37.702800000000003, -81.256500000000003)"
6834,03/05/2015,5:00,,Letcher County,landslide,Mudslide,Rain,,0,0,WKYT,http://www.wkyt.com/home/headlines/Letcher-Co-family-loses-home-in-mudslide-295274021.html,"The family lost at least one vehicle, which was buried under the rubble in what was the basement.",Mine_construction,Known_within_50km,Medium,http://media.graytvinc.com/images/Letcher+Mudslide.jpg,glc,6834,United States,Whitesburg,1.49011,Kentucky,obe,2139,US,NA,h5kEeRyiMI,2,Fri May 29 2015 16:37:37 GMT+0000 (UTC),265010587,37.130600000000001,-82.834000000000003,"(37.130600000000001, -82.834000000000003)"
6832,03/05/2015,22:30,,Big Splint Hollow Road off Route 119 near Williamson,landslide,Mudslide,Rain,,0,0,WSAZ,http://www.wsaz.com/home/headlines/Mudslide-Affecting-30-Homes-in-Mingo-County-295326431.html,The slide has affected at least 20 homes and 50 residents that live behind the road where the mudslide occurred. Chattaroy Volunteer Firefighter Brandi Thacker stated that upon arrival it appeared that three particular homes took the blunt of damages with one almost completely covered with mud as it was pushed downhill and over a bank. Two other mobile homes were taken off their foundation and pushed sideways on the lot where they once sat due to the force of the enormous mudslide. It was reported that residents were not inside those homes during the time of the incident as only one home was actually lived in.,Above_road,Known_within_25km,Medium,"http://wowk.images.worldnow.com/images/6923706_G.jpg,http://wvmetronews.com/wordpress/wp-content/uploads/2015/03/Mingo_mudslide_Nolan-640x350.jpg,http://wowk.images.worldnow.com/images/6923809_G.jpg,http://www.wchstv.com/template/ugc/wchs/1524/RWH8GqBW.jpg,http://loweb.htl.dc.publicus.com/apps/pbcsi.dll/storyimage/LO/20150308/news/303089976/AR/0/AR-303089976.jpg",glc,6832,United States,Williamson,9.26151,West Virginia,obe,3191,US,NA,sGGWn7_cps,2,Sun Mar 22 2015 19:24:02 GMT+0000 (UTC),2073412118,37.721899999999998,-82.31,"(37.721899999999998, -82.31)"
6817,03/05/2015,,,"200 Dry Branch Road, Kanawha County, WV",landslide,Mudslide,Snowfall_snowmelt,,0,0,WSAZ,http://www.wsaz.com/news/headlines/Mudslide-Reported-in-Malden-Water-Near-Homes-295137241.html,911 dispatchers tell WSAZ there is a large rock and mudslide in the area of 200 Dry Branch Road. The rocks have fallen in a nearby creek.,Above_river,Known_within_1km,Medium,,glc,6817,United States,Sissonville,8.93549,West Virginia,obe,4028,US,NA,D5bUSSXLAS,2,Tue Mar 10 2015 16:34:14 GMT+0000 (UTC),1061922220,38.531199999999998,-81.733400000000003,"(38.531199999999998, -81.733400000000003)"
6833,03/04/2015,,,route 80 near Tamcliffe,landslide,Mudslide,Rain,,0,0,Gilbert Times,http://www.gilberttimes.net/news/home_top-news/152200561/Gilbert-area-spared-major-flooding,"Bill Patrick, Bens Creek resident, was traveling on route 80 on his way home from work when he noticed some mud in the road near Tamcliffe area. He chose to drive on through the mud and only seconds later he heard loud rumbles coming from the hillside as the hill began to slide into his truck, pushing him on the other side of the road into the guardrails. Patrick was not injured and was able to free himself from the mud to continue home. That particular mudslide had route 80 closed for several hours but was completely cleaned up by Wednesday night.",Above_road,Exact_Location,Small,http://loweb.htl.dc.publicus.com/apps/pbcsi.dll/storyimage/LO/20150305/news/303059920/AR/0/AR-303059920.jpg,glc,6833,United States,Gilbert Creek,7.28713,West Virginia,obe,1090,US,NA,S5gTBgJgps,1,Fri Mar 20 2015 20:59:54 GMT+0000 (UTC),1979415187,37.64,-81.876900000000006,"(37.64, -81.876900000000006)"
6829,03/04/2015,,,Tarapoto,landslide,Mudslide,Rain,,0,0,Independent,http://www.independent.ie/videos/world-news/video-landslide-in-peru-kills-three-31045855.html,Mudslides and floods destroyed several houses,Unknown,Known_within_25km,Medium,,glc,6829,Peru,Tarapoto,2.89809,San MartÃn,obe,0,PE,SA,h9JFCYeNph,1,Tue Mar 17 2015 22:17:02 GMT+0000 (UTC),3778874453,-6.4859,-76.386700000000005,"(-6.4859, -76.386700000000005)"
6811,03/04/2015,morning,,Western Kentucky Parkway in Muhlenberg County,landslide,Mudslide,Rain,,0,0,Tristate Homepage,http://www.tristatehomepage.com/story/d/story/mudslide-holds-up-traffic/23330/fkrEYtTvfUqQhQbVgpebnQ,We're told there were no injuries and no serious damage to any passing vehicles.,Above_road,Known_within_25km,Medium,,glc,6811,United States,Morehead,1.53883,Kentucky,obe,7622,US,NA,DJjHFmH_iS,1,Fri Mar 06 2015 20:12:30 GMT+0000 (UTC),2528498916,37.257300000000001,-87.177199999999999,"(37.257300000000001, -87.177199999999999)"
6824,03/04/2015,,,Logan County,landslide,Mudslide,Rain,,0,0,Charleston Gazette,http://www.wvgazette.com/article/20150304/GZ01/150309656,Bryant said there were about a half dozen reported throughout the day in Logan County. - See more at: http://www.wvgazette.com/article/20150304/GZ01/150309656#sthash.D8a0czJx.dpuf,Unknown,Known_within_50km,Medium,,glc,6824,United States,Logan,2.59792,West Virginia,obe,1779,US,NA,SJsK5RVECs,1,Tue Mar 10 2015 17:48:42 GMT+0000 (UTC),3823451877,37.835599999999999,-81.968999999999994,"(37.835599999999999, -81.968999999999994)"
6822,03/04/2015,,,Penn Avenue near the Mink Shoals exit,landslide,Other,Rain,,0,0,Charleston Gazette,http://www.wvgazette.com/article/20150304/GZ01/150309656,"A Kanawha County Metro 911 dispatcher said there were two rockslides, one on Penn Avenue near the Mink Shoals exit",Above_road,Known_within_1km,Small,,glc,6822,United States,Charleston,6.40459,West Virginia,obe,51400,US,NA,D9NHTeXovh,1,Tue Mar 10 2015 17:31:39 GMT+0000 (UTC),1705006819,38.395000000000003,-81.587100000000007,"(38.395000000000003, -81.587100000000007)"
6819,03/04/2015,,,County Route 6 at Mate Creek,landslide,Mudslide,Rain,,0,0,WOWK,http://www.wowktv.com/story/28262233/mudslides-in-mingo-county-wv-forcing-road-closures,Another has closed both lanes of County Route 6 at Mate Creek.,Above_road,Known_within_10km,Medium,http://wowk.images.worldnow.com/images/6899652_G.jpg,glc,6819,United States,Williamson,16.947050000000001,West Virginia,obe,3191,US,NA,h57_tlVECS,1,Tue Mar 10 2015 16:49:03 GMT+0000 (UTC),4013699281,37.632199999999997,-82.092699999999994,"(37.632199999999997, -82.092699999999994)"
6823,03/04/2015,21:00,,at London Locks and Dam on U.S. Route 60,landslide,Other,Rain,,0,0,Charleston Gazette,http://www.wvgazette.com/article/20150304/GZ01/150309656,"A Kanawha County Metro 911 dispatcher said there were two rockslides, one on Penn Avenue near the Mink Shoals exit and one at London Locks and Dam on U.S. Route 60, at about 9 p.m.",Above_road,Known_within_5km,Medium,,glc,6823,United States,Montgomery,3.66745,West Virginia,obe,1638,US,NA,D91tKrzRiD,1,Tue Mar 10 2015 17:44:23 GMT+0000 (UTC),3107540737,38.1935,-81.366900000000001,"(38.1935, -81.366900000000001)"
6848,03/04/2015,23:59,,"HURLEY, VA",landslide,Mudslide,Rain,,0,0,WCYB,http://www.wcyb.com/news/mudslide-destroys-hurley-home/31686956,"Elsie Hensley's home came down in a mudslide Wednesday night, and she couldn't bring herself to return to the house until Sunday. She's picking up the pieces, but she may be forced to leave the holler in Hurley she's lived the past 60 years.",Unknown,Known_within_5km,Medium,,glc,6848,United States,Grundy,17.52647,Virginia,obe,1021,US,NA,SJs4AHVKph,1,Sun Mar 22 2015 20:36:59 GMT+0000 (UTC),4124290147,37.4221,-82.0184,"(37.4221, -82.0184)"
6821,03/04/2015,,,"Cane Fork Road, Kanawha County",landslide,Other,Rain,,0,0,Charleston Gazette,http://www.wvgazette.com/article/20150304/GZ01/150309656,"One lane of Cane Fork Road was shut down because of a rock slide in Loudendale, next to Kanawha State Forest. - See more at: http://www.wvgazette.com/article/20150304/GZ01/150309656#sthash.D8a0czJx.dpuf",Above_road,Known_within_5km,Small,,glc,6821,United States,Rand,5.77112,West Virginia,obe,1631,US,NA,s91ORcxRvD,1,Tue Mar 10 2015 17:13:00 GMT+0000 (UTC),2080097647,38.294199999999996,-81.6267,"(38.294199999999996, -81.6267)"
6835,03/04/2015,night,,476 in Dwarf,landslide,Mudslide,Snowfall_snowmelt,,0,0,WYMT,http://www.wkyt.com/wymt/home/headlines/Mudslide-in-Perry-County-leaves-road-impassible-295237071.html,Franklin Runyon was driving on 476 in the Dwarf Community of Perry County Wednesday night around 11 o'clock when he hit something in the road.,Above_road,Known_within_5km,Small,http://media.graytvinc.com/images/353*264/mudslide50.jpg,glc,6835,United States,Hazard,11.132949999999999,Kentucky,obe,4456,US,NA,s5iRsU2E8M,2,Mon Jun 15 2015 21:55:30 GMT+0000 (UTC),1242380671,37.335999999999999,-83.129499999999993,"(37.335999999999999, -83.129499999999993)"
6820,03/04/2015,21:00,,Gilbertville Road just off KY 215,landslide,Mudslide,Downpour,,0,0,Harlan Daily,http://www.harlandaily.com/news/news/152198060/Mudslide-near-Evarts-damages-homes,"â€œI believe one home was knocked off of its foundation and some vehicles were covered with mud,â€ said Manning. â€œOfficer Teagle stayed on the scene along with the Evarts Fire Department. Harlan County Emergency Management was also on hand to assist as needed. I went to the area at about 11:30 p.m. and from what I could see it was the mountainside that just came down. It was dark and that hindered being able to help. Homeowners were given the opportunity to come to a shelter, but they chose to stay close to their homes for security reasons.â€",Natural_slope,Known_within_1km,Medium,"http://loweb.htl.dc.publicus.com/apps/pbcsi.dll/storyimage/LO/20150309/news/303099967/AR/0/AR-303099967.jpg,http://loweb.htl.dc.publicus.com/apps/pbcsi.dll/storyimage/LO/20150309/news/303099967/EP/1/1/EP-303099967.jpg,http://media.graytvinc.com/images/353*198/slide50.JPG",glc,6820,United States,Harlan,12.772320000000001,Kentucky,obe,1745,US,NA,hGE8O_Oz3S,2,Fri Mar 27 2015 19:08:51 GMT+0000 (UTC),2954736025,36.861899999999999,-83.180599999999998,"(36.861899999999999, -83.180599999999998)"
6815,03/04/2015,,,"Little Egypt Road, Gilbert",landslide,Mudslide,Rain,,0,1,WCHS,http://www.wchstv.com/news/features/eyewitness-news/stories/Mudslide-Knocks-Gilbert-Home-Off-It-39-s-Foundation-Sends-One-To-Hospital-98854.shtml#.VP8Rz_zF98E,One home in Gilbert was knocked off it's foundation and a woman had to be taken to the hospital.,Natural_slope,Known_within_1km,Medium,https://pbs.twimg.com/media/B_RoymAXAAAtUbl.jpg,glc,6815,United States,Gilbert Creek,5.06344,West Virginia,obe,1090,US,NA,h5YfPdXECh,2,Tue Mar 10 2015 17:02:41 GMT+0000 (UTC),2327134513,37.614199999999997,-81.869200000000006,"(37.614199999999997, -81.869200000000006)"
6816,03/04/2015,,,"Browning Fork Road, Gilbert, WV",landslide,Mudslide,Rain,,0,0,WHCS,http://www.wchstv.com/news/features/eyewitness-news/stories/Mudslide-Knocks-Gilbert-Home-Off-It-39-s-Foundation-Sends-One-To-Hospital-98854.shtml#.VP8Rz_zF98E,"""There's a big slip right here and it's washed out some but if it comes out, it's going to block the whole creek and it will flood this whole community over here,"" said Jamie Hatfield.",Above_river,Known_within_5km,Medium,,glc,6816,United States,Gilbert Creek,9.35294,West Virginia,obe,1090,US,NA,SG5o5WwRiS,1,Tue Mar 10 2015 16:06:27 GMT+0000 (UTC),1760496431,37.656999999999996,-81.923699999999997,"(37.656999999999996, -81.923699999999997)"
6818,03/04/2015,,,US 52 near east Kermit,landslide,Mudslide,Rain,,0,0,WOWK,http://www.wowktv.com/story/28262233/mudslides-in-mingo-county-wv-forcing-road-closures,One slide closed one lanes of US 52 near east Kermit.,Above_road,Known_within_15km,Small,http://wowk.images.worldnow.com/images/6899652_G.jpg,glc,6818,United States,Inez,12.32235,West Virginia,obe,717,US,NA,s9wXFnXoAS,2,Tue Mar 10 2015 16:49:31 GMT+0000 (UTC),35523471,37.834299999999999,-82.404799999999994,"(37.834299999999999, -82.404799999999994)"
6828,03/03/2015,,,Peru's vast Amazon region,landslide,Landslide,Downpour,,0,0,Independent,http://www.independent.ie/videos/world-news/video-landslide-in-peru-kills-three-31045855.html,"Three people were killed after being crushed by a mudslide, which was triggered by heavy rainfall in Peru's vast Amazon region on Wednesday.",Above_road,Unknown,Medium,,glc,6828,Peru,Naranjos,12.702959999999999,San MartÃn,obe,0,PE,SA,sJl--Ke6pS,1,Tue Mar 17 2015 22:10:54 GMT+0000 (UTC),3060988352,-5.7135,-77.608099999999993,"(-5.7134999999999998, -77.608099999999993)"
